User_ID,Income,Expense,Savings,Debt_Payment,Transaction_Count,Savings_Ratio,Debt_Burden,Spending_Ratio
U1309,113763,63852,49911,2443,120,0.4387278816486907,0.02147446885191143,0.5612721183513093
U1310,38680,15127,23553,10457,31,0.6089193381592555,0.2703464322647363,0.3910806618407446
U1311,114896,99144,15752,10380,68,0.13709789722879823,0.09034257067260827,0.8629021027712018
U1312,113879,65092,48787,7783,61,0.4284108571378393,0.06834447088576472,0.5715891428621607
U1313,101295,35612,65683,11473,101,0.648432795300854,0.11326324102867862,0.35156720469914604
U1314,118614,53659,64955,17368,54,0.5476166388453302,0.1464245367325948,0.45238336115466976
U1315,130689,77662,53027,15328,86,0.4057495275042276,0.1172860761043393,0.5942504724957725
U1316,41111,20943,20168,827,99,0.49057429884945636,0.020116270584515095,0.5094257011505436
U1317,67504,39863,27641,19915,26,0.40947203128703485,0.29501955439677646,0.5905279687129652
U1318,31802,20333,11469,7147,33,0.3606376957424061,0.22473429344066412,0.6393623042575939
U1319,38155,21598,16557,4451,92,0.43394050583147686,0.11665574629799502,0.5660594941685231
U1320,103656,51022,52634,15343,85,0.5077757196881995,0.14801844562784594,0.49222428031180054
U1321,69384,55850,13534,13635,110,0.19505937968407702,0.19651504669664477,0.804940620315923
U1322,142561,95997,46564,5959,149,0.3266250938194878,0.04179965067585104,0.6733749061805122
U1323,77254,45729,31525,126,39,0.40806948507520646,0.0016309835089445208,0.5919305149247935
U1324,51918,19399,32519,19561,29,0.6263530952656111,0.3767672098308872,0.37364690473438883
U1325,115981,96971,19010,8795,44,0.16390615704296393,0.07583138617532181,0.836093842957036
U1326,90713,37339,53374,11641,44,0.5883831424382393,0.12832780307122463,0.4116168575617607
U1327,60306,26692,33614,7196,73,0.5573906410639075,0.11932477697078234,0.4426093589360926
U1328,46646,25553,21093,11559,52,0.4521931140933842,0.24780259829353,0.5478068859066157
U1329,76843,55173,21670,3368,114,0.2820035657119061,0.04382962664133363,0.7179964342880939
U1330,126601,56547,70054,3797,33,0.5533447603099502,0.029991864203284334,0.44665523969004983
U1331,120735,57906,62829,15114,84,0.5203876257920238,0.12518325257796,0.47961237420797614
U1332,137512,85842,51670,13718,129,0.3757490255395893,0.09975856652510326,0.6242509744604108
U1333,46371,24156,22215,1792,99,0.4790709710810636,0.03864484268184857,0.5209290289189364
U1334,107371,82988,24383,11053,73,0.22709111398794832,0.1029421352134189,0.7729088860120517
U1335,141472,98281,43191,3476,144,0.3052971612757295,0.024570232978964036,0.6947028387242705
U1336,32049,24603,7446,3417,44,0.23233174202003182,0.10661799120097351,0.7676682579799682
U1337,61616,28581,33035,1645,136,0.5361432095559595,0.02669761101012724,0.4638567904440405
U1338,133727,95492,38235,14755,44,0.2859183261420655,0.11033673080230619,0.7140816738579344
U1339,142893,104250,38643,19414,98,0.27043312128655705,0.13586389816156144,0.729566878713443
U1340,50932,43666,7266,19256,87,0.14266080263881253,0.37807272441686957,0.8573391973611875
U1341,147796,83625,64171,3072,31,0.4341863108609164,0.02078540691223037,0.5658136891390836
U1342,59855,24116,35739,1854,51,0.5970929746888314,0.030974855901762594,0.4029070253111687
U1343,91434,76758,14676,4662,147,0.16050921976507646,0.05098759761139182,0.8394907802349235
U1344,102694,62859,39835,6514,115,0.38789997468206516,0.06343116443024908,0.6121000253179348
U1345,73016,48291,24725,2708,111,0.3386244110879807,0.03708776158650159,0.6613755889120193
U1346,37400,27177,10223,11694,50,0.2733422459893048,0.31267379679144386,0.7266577540106952
U1347,147858,74190,73668,9524,97,0.4982347928417806,0.06441315316046477,0.5017652071582194
U1348,72642,60629,12013,19891,39,0.16537264943145838,0.2738223066545525,0.8346273505685416
U1349,45151,38654,6497,6456,79,0.14389493034484285,0.14298686629310536,0.8561050696551571
U1350,81407,43767,37640,4212,112,0.46236810102325354,0.05174002235679978,0.5376318989767465
U1351,96690,39117,57573,13224,62,0.5954390319578033,0.13676698727893266,0.4045609680421967
U1352,34499,20933,13566,7970,149,0.39322878924026783,0.2310211890199716,0.6067712107597322
U1353,36295,20521,15774,16920,79,0.43460531753685083,0.4661799145887863,0.5653946824631492
U1354,89040,68659,20381,1625,50,0.22889712488769093,0.018250224618149145,0.7711028751123091
U1355,42183,33772,8411,10314,24,0.19939312045136667,0.24450608064860252,0.8006068795486333
U1356,59299,26492,32807,7973,29,0.5532471036611073,0.1344542066476669,0.44675289633889276
U1357,42874,35621,7253,8577,108,0.16917012641694268,0.20005131315016095,0.8308298735830574
U1358,146336,57010,89326,8070,149,0.6104171222392303,0.05514705882352941,0.3895828777607697
U1359,62711,27519,35192,8666,145,0.5611774648785699,0.13818947234137552,0.43882253512143005
U1360,35539,28647,6892,3600,30,0.19392779763077184,0.10129716649314838,0.8060722023692282
U1361,137941,91427,46514,6783,75,0.3372021371455912,0.04917319723649966,0.6627978628544088
U1362,83351,54854,28497,13226,102,0.34189151899797243,0.15867836018764023,0.6581084810020276
U1363,91267,34167,57100,9146,118,0.6256368676520538,0.10021146745263897,0.37436313234794616
U1364,78354,68580,9774,4971,92,0.12474155754651964,0.06344283635806723,0.8752584424534804
U1365,32557,27321,5236,13490,134,0.1608256288970114,0.4143502165432933,0.8391743711029886
U1366,68360,56367,11993,17589,26,0.17543885313048566,0.2572995904037449,0.8245611468695143
U1367,112018,80636,31382,12951,99,0.2801514042386045,0.11561534753343213,0.7198485957613955
U1368,32200,17631,14569,12312,116,0.4524534161490683,0.38236024844720495,0.5475465838509317
U1369,142476,112234,30242,1990,23,0.2122603105084365,0.013967264662118532,0.7877396894915635
U1370,98497,79332,19165,5299,23,0.1945744540442856,0.05379859285054367,0.8054255459557144
U1371,76975,53527,23448,12997,122,0.30461838259175056,0.16884702825592726,0.6953816174082494
U1372,51357,29966,21391,19956,59,0.41651576221352493,0.38857409895437817,0.5834842377864751
U1373,149121,75670,73451,13472,36,0.4925597333708867,0.090342741800283,0.5074402666291132
U1374,107505,43944,63561,4380,120,0.59123761685503,0.040742291056229944,0.40876238314497
U1375,32869,23684,9185,4757,122,0.2794426359183425,0.14472603364872677,0.7205573640816575
U1376,91135,64899,26236,19097,143,0.2878806166675811,0.20954627750041147,0.712119383332419
U1377,80108,43409,36699,10395,71,0.45811903929694914,0.1297623208668298,0.5418809607030509
U1378,142296,79599,62697,16241,71,0.44060971496036433,0.11413532355090797,0.5593902850396357
U1379,124179,101734,22445,5588,143,0.18074714726322486,0.044999557090973516,0.8192528527367752
U1380,120272,96135,24137,17350,82,0.20068677663961687,0.1442563522681921,0.7993132233603831
U1381,68467,33784,34683,4944,135,0.5065652065958783,0.07220996976645683,0.4934347934041217
U1382,53328,24496,28832,13395,81,0.5406540654065407,0.2511813681368137,0.45934593459345935
U1383,149181,130569,18612,19816,26,0.12476119613087458,0.1328319289990012,0.8752388038691254
U1384,121412,58705,62707,17072,111,0.5164810727110994,0.14061213059664612,0.4835189272889006
U1385,116831,80780,36051,4243,33,0.3085739230170075,0.03631741575438026,0.6914260769829925
U1386,33987,17737,16250,9916,105,0.4781239885838703,0.2917586135875482,0.5218760114161297
U1387,88871,32420,56451,9984,149,0.6352015843188442,0.1123426089500512,0.36479841568115584
U1388,52399,45772,6627,1759,81,0.12647187923433653,0.03356934292639172,0.8735281207656634
U1389,76214,44182,32032,9181,98,0.4202902353898234,0.12046343191539612,0.5797097646101766
U1390,129522,67337,62185,2482,77,0.48011148685165456,0.019162767715137197,0.5198885131483455
U1391,116416,95320,21096,951,139,0.1812122045079714,0.008168980208905992,0.8187877954920286
U1392,100271,50300,49971,2079,84,0.49835944590160663,0.02073381137118409,0.5016405540983934
U1393,74064,44893,29171,2717,32,0.39386206524087275,0.03668448909051631,0.6061379347591273
U1394,100091,60630,39461,9692,101,0.3942512313794447,0.0968318829864823,0.6057487686205553
U1395,137450,115021,22429,7311,71,0.16317933794106948,0.053190251000363765,0.8368206620589306
U1396,70818,26305,44513,18449,136,0.6285548871755768,0.2605128639611398,0.37144511282442316
U1397,75525,48594,26931,768,45,0.35658391261171796,0.010168818272095332,0.643416087388282
U1398,49830,25375,24455,5490,53,0.4907686132851696,0.11017459361830223,0.5092313867148304
U1399,47429,22693,24736,15534,71,0.5215374559868435,0.3275211368571971,0.4784625440131565
U1400,36893,18267,18626,6645,131,0.5048654216246985,0.1801154690591711,0.49513457837530156
U1401,146381,105353,41028,5232,101,0.28028227707147785,0.03574234361016799,0.7197177229285221
U1402,109909,47551,62358,11485,61,0.5673602707694547,0.10449553721715236,0.4326397292305453
U1403,77333,65408,11925,5797,40,0.15420325087608136,0.07496153000659486,0.8457967491239187
U1404,33436,25026,8410,19719,61,0.25152530206962553,0.5897535590381625,0.7484746979303745
U1405,104290,38758,65532,12342,132,0.6283632179499473,0.11834308179115927,0.37163678205005274
U1406,106213,64538,41675,8038,124,0.39237193187274627,0.07567811849773569,0.6076280681272537
U1407,35895,25974,9921,16002,36,0.2763894692854158,0.44580025073129964,0.7236105307145843
U1408,49738,44062,5676,13087,139,0.11411797820579839,0.2631187422091761,0.8858820217942016
U1409,60746,36494,24252,4873,148,0.3992361636980213,0.08021927369703355,0.6007638363019787
U1410,79377,43668,35709,1481,149,0.44986583015231113,0.01865779759880066,0.5501341698476889
U1411,78404,56761,21643,10093,79,0.27604458956175704,0.1287306770062752,0.723955410438243
U1412,84045,50223,33822,19835,67,0.4024272711047653,0.236004521387352,0.5975727288952347
U1413,127888,97149,30739,14422,48,0.24035875140748156,0.11277054923057675,0.7596412485925185
U1414,69790,54580,15210,16438,116,0.21793953288436738,0.23553517695944978,0.7820604671156326
U1415,137455,82882,54573,7643,29,0.397024480739151,0.05560365210432505,0.602975519260849
U1416,35600,30860,4740,19846,77,0.13314606741573035,0.5574719101123595,0.8668539325842697
U1417,124660,71378,53282,15708,40,0.4274185785336114,0.12600673832825285,0.5725814214663886
U1418,123179,100617,22562,11271,47,0.1831643380771073,0.09150098636942985,0.8168356619228927
U1419,70764,45127,25637,17216,53,0.36228873438471537,0.2432875473404556,0.6377112656152846
U1420,104543,54725,49818,12600,27,0.4765311881235472,0.12052456883770314,0.5234688118764528
U1421,75714,51850,23864,10998,98,0.31518609504186806,0.1452571519137808,0.6848139049581319
U1422,86835,60891,25944,14295,106,0.2987735360165832,0.16462256002763861,0.7012264639834168
U1423,132946,93908,39038,10682,107,0.2936380184435786,0.08034841213725874,0.7063619815564214
U1424,139616,72419,67197,16380,88,0.481298705019482,0.11732179692871877,0.518701294980518
U1425,135983,110085,25898,8519,106,0.1904502768728444,0.062647536824456,0.8095497231271556
U1426,103744,91931,11813,19694,120,0.11386682603331277,0.1898326650215916,0.8861331739666872
U1427,86491,49875,36616,3300,27,0.42335040640066596,0.03815425882461759,0.576649593599334
U1428,48589,33929,14660,6722,96,0.30171437979789667,0.138344069645393,0.6982856202021034
U1429,73484,34266,39218,7218,106,0.5336944096674106,0.09822546404659517,0.4663055903325894
U1430,112989,100494,12495,3054,62,0.11058598624644878,0.02702917983166503,0.8894140137535512
U1431,66212,56176,10036,13575,148,0.1515737328580922,0.2050232586238144,0.8484262671419078
U1432,73525,40295,33230,7970,128,0.4519551173070384,0.10839850391023462,0.5480448826929616
U1433,77202,34500,42702,2143,36,0.5531203854822414,0.027758348229320485,0.4468796145177586
U1434,62635,48594,14041,9503,40,0.22417178893589845,0.1517202841861579,0.7758282110641015
U1435,93208,36835,56373,15149,77,0.6048086001201614,0.16252896747060339,0.39519139987983865
U1436,63828,32632,31196,18922,129,0.4887510183618475,0.29645296734975246,0.5112489816381526
U1437,48711,18721,29990,12175,47,0.6156720247993266,0.24994354457925314,0.38432797520067336
U1438,33420,13797,19623,8356,70,0.5871633752244165,0.2500299222022741,0.41283662477558347
U1439,126752,106360,20392,15070,24,0.16088109063367836,0.11889358747790962,0.8391189093663216
U1440,30301,14446,15855,822,24,0.5232500577538695,0.027127817563776774,0.4767499422461305
U1441,75236,34348,40888,17327,113,0.5434632356850444,0.23030198309320007,0.4565367643149556
U1442,145294,90631,54663,14289,115,0.376223381557394,0.09834542376147673,0.623776618442606
U1443,147858,83631,64227,6150,27,0.43438298908412126,0.041593961774134644,0.5656170109158788
U1444,96235,50740,45495,4425,83,0.47274899984413155,0.045981191874058296,0.5272510001558685
U1445,84240,53955,30285,16032,57,0.359508547008547,0.1903133903133903,0.6404914529914529
U1446,95726,74850,20876,2198,130,0.2180807722039989,0.022961368907088983,0.7819192277960011
U1447,40492,16330,24162,3452,131,0.5967104613256939,0.08525140768546874,0.40328953867430606
U1448,145668,102796,42872,9106,100,0.29431309553230633,0.06251201362001263,0.7056869044676937
U1449,131279,81968,49311,13859,123,0.3756198630397855,0.10556905521827559,0.6243801369602145
U1450,36102,25463,10639,17692,92,0.29469281480250403,0.4900559525788045,0.705307185197496
U1451,80336,59245,21091,8705,68,0.26253485361481776,0.10835739892451703,0.7374651463851822
U1452,148015,53206,94809,10112,55,0.6405364321183664,0.0683174002634868,0.35946356788163364
U1453,115314,60002,55312,19978,145,0.4796642211700227,0.17324869486792585,0.5203357788299773
U1454,56641,35017,21624,4841,87,0.3817729206758355,0.08546812379724934,0.6182270793241644
U1455,64584,49457,15127,15358,97,0.23422209835253313,0.23779883562492257,0.7657779016474668
U1456,62745,42267,20478,1409,124,0.3263686349509921,0.022455972587457167,0.6736313650490079
U1457,53093,22796,30297,4566,141,0.5706401973894863,0.08600003766974931,0.42935980261051365
U1458,96105,53247,42858,11382,138,0.44594974246917435,0.11843296394568441,0.5540502575308257
U1459,133746,90602,43144,17939,133,0.32258160991730594,0.1341273757719857,0.6774183900826941
U1460,130199,57519,72680,14596,29,0.5582224133825913,0.11210531570903003,0.44177758661740874
U1461,81885,39363,42522,804,110,0.5192892471148562,0.009818648104048361,0.4807107528851438
U1462,66631,35187,31444,13221,21,0.4719124731731476,0.19842115531809518,0.5280875268268523
U1463,141217,52170,89047,1279,137,0.6305685576099195,0.009056983224399328,0.3694314423900805
U1464,102991,91289,11702,13192,32,0.11362157858453652,0.12808886213358447,0.8863784214154635
U1465,34014,15770,18244,7083,114,0.5363673781384136,0.20823778444170046,0.4636326218615864
U1466,41093,26338,14755,11093,51,0.35906358747231887,0.2699486530552649,0.6409364125276811
U1467,48070,22642,25428,17771,51,0.5289785729144997,0.3696900353650926,0.4710214270855003
U1468,65777,53137,12640,12880,143,0.19216443437675784,0.1958131261687216,0.8078355656232422
U1469,86958,45928,41030,15517,30,0.4718369787713609,0.17844246647806988,0.5281630212286391
U1470,112074,67263,44811,19063,29,0.3998340382247444,0.17009297428484751,0.6001659617752556
U1471,40729,34702,6027,2106,34,0.1479780991431167,0.051707628471113945,0.8520219008568833
U1472,129713,75830,53883,16086,36,0.4154016945101879,0.1240122424120944,0.5845983054898122
U1473,75017,44163,30854,4831,78,0.41129344015356517,0.06439873628644174,0.5887065598464348
U1474,96320,63048,33272,19152,97,0.34543189368770766,0.19883720930232557,0.6545681063122923
U1475,57751,28436,29315,3186,143,0.5076102578310332,0.05516787588093713,0.49238974216896675
U1476,136400,103090,33310,2573,133,0.244208211143695,0.018863636363636364,0.7557917888563049
U1477,135864,117113,18751,12808,41,0.13801301301301303,0.09427074132956485,0.861986986986987
U1478,108069,89542,18527,2599,51,0.17143676725055287,0.024049449888497165,0.8285632327494471
U1479,135647,99431,36216,4033,132,0.26698710623898797,0.029731582711007246,0.7330128937610121
U1480,135510,108668,26842,8428,139,0.19808132241163015,0.06219467197992768,0.8019186775883699
U1481,84748,49754,34994,1304,141,0.4129182989569075,0.01538679378864398,0.5870817010430924
U1482,35801,18685,17116,17685,51,0.4780872042680372,0.4939806150666183,0.5219127957319628
U1483,49190,31055,18135,18925,138,0.36867249440943284,0.3847326692417158,0.6313275055905672
U1484,79689,61378,18311,18435,58,0.22978077275408149,0.23133682189511726,0.7702192272459185
U1485,134290,102669,31621,8633,31,0.23546801697818154,0.06428624618363243,0.7645319830218185
U1486,80993,49310,31683,11372,37,0.39118195399602435,0.1404071956835776,0.6088180460039756
U1487,59592,41793,17799,8996,145,0.29868103101087395,0.15095986038394416,0.701318968989126
U1488,40647,32817,7830,16458,65,0.1926341427411617,0.4049007306812311,0.8073658572588382
U1489,38716,17976,20740,5475,123,0.53569583634673,0.14141440231428867,0.46430416365327
U1490,118891,64914,53977,7184,105,0.4540040877778806,0.0604250952553179,0.5459959122221194
U1491,117545,86420,31125,12875,108,0.26479220723978053,0.1095325194606321,0.7352077927602195
U1492,147638,79279,68359,1622,41,0.46301765128219025,0.010986331432287081,0.5369823487178098
U1493,119912,89801,30111,15988,111,0.25110914670758555,0.13333110948028554,0.7488908532924144
U1494,140627,77370,63257,8041,48,0.4498211580990848,0.05717963122302261,0.5501788419009151
U1495,100316,48877,51439,16725,32,0.5127696479125962,0.16672315483073488,0.4872303520874038
U1496,32368,22636,9732,18458,21,0.3006673257538309,0.5702545724172021,0.6993326742461691
U1497,107575,81896,25679,7992,48,0.23870787822449455,0.07429235417150826,0.7612921217755054
U1498,36655,25732,10923,15646,46,0.29799481653253307,0.42684490519710816,0.7020051834674669
U1499,136477,49970,86507,17029,69,0.6338577196157594,0.12477560321519376,0.36614228038424057
U1500,100031,62243,37788,4263,114,0.37776289350301406,0.042616788795473405,0.6222371064969859
U1501,106429,58979,47450,14060,107,0.4458371308571912,0.13210685057644064,0.5541628691428088
U1502,121083,73510,47573,15156,63,0.39289578223202265,0.12517033770223732,0.6071042177679773
U1503,117922,93700,24222,8646,41,0.20540696392530655,0.07331965197333831,0.7945930360746934
U1504,85766,63888,21878,11664,116,0.25508942937760887,0.13599794790476413,0.7449105706223912
U1505,43403,20434,22969,2969,22,0.5292030504803815,0.06840540976430201,0.4707969495196185
U1506,62097,43340,18757,3028,137,0.30205968082193985,0.04876242008470619,0.6979403191780601
U1507,108657,62997,45660,19065,38,0.4202214307407714,0.17546039371600541,0.5797785692592285
U1508,40966,14968,25998,3629,42,0.634623834399258,0.08858565639798857,0.3653761656007421
U1509,129157,57112,72045,3067,49,0.5578094876777875,0.02374629327098028,0.4421905123222125
U1510,148834,78514,70320,5941,58,0.47247268769232836,0.03991695445933053,0.5275273123076716
U1511,123848,104561,19287,17770,127,0.15573121891350689,0.14348233318261094,0.8442687810864932
U1512,82921,45638,37283,19250,130,0.44962072333908176,0.23214867162721145,0.5503792766609182
U1513,79726,70416,9310,11555,44,0.11677495421819732,0.1449338986027143,0.8832250457818027
U1514,80300,66563,13737,13081,147,0.17107098381070984,0.1629016189290162,0.8289290161892902
U1515,52677,31837,20840,6819,130,0.3956185811644551,0.12944928526681473,0.604381418835545
U1516,85609,37622,47987,11046,125,0.5605368594423483,0.12902848999521077,0.4394631405576516
U1517,126825,105002,21823,17717,91,0.17207175241474473,0.13969643209146462,0.8279282475852553
U1518,86661,73700,12961,2711,148,0.14955977890862096,0.03128281464557298,0.8504402210913791
U1519,61024,33062,27962,4853,127,0.4582131620346093,0.07952608809648663,0.5417868379653906
U1520,138211,81166,57045,7715,24,0.4127384940417188,0.05582044844476923,0.5872615059582812
U1521,100313,83261,17052,8942,22,0.1699879377548274,0.08914098870535225,0.8300120622451727
U1522,83006,60278,22728,15507,123,0.27381153169650385,0.1868178203985254,0.7261884683034961
U1523,125285,99600,25685,15826,83,0.20501257133735085,0.1263199904218382,0.7949874286626492
U1524,45338,29247,16091,1762,125,0.35491199435352244,0.038863646389342275,0.6450880056464776
U1525,98027,41315,56712,15850,117,0.5785344853968805,0.16169014659226538,0.42146551460311954
U1526,122772,108314,14458,12112,29,0.11776300785195322,0.09865441631642394,0.8822369921480467
U1527,143632,84111,59521,12652,147,0.41439929820652777,0.08808622034087112,0.5856007017934722
U1528,110135,70977,39158,6122,65,0.35554546692695327,0.05558632587279248,0.6444545330730467
U1529,49508,40418,9090,481,85,0.1836066898279066,0.009715601518946433,0.8163933101720934
U1530,33051,11782,21269,14536,131,0.6435206196484221,0.4398051496172582,0.3564793803515779
U1531,78747,51550,27197,153,32,0.3453718871830038,0.0019429311592822583,0.6546281128169962
U1532,144692,126093,18599,7617,105,0.12854200646891328,0.05264285516821939,0.8714579935310868
U1533,117142,83551,33591,1524,109,0.28675453722832117,0.013009851291594817,0.7132454627716788
U1534,117235,60022,57213,2120,77,0.4880197893120655,0.018083336887448287,0.5119802106879345
U1535,84021,54141,29880,15048,73,0.35562537936944333,0.1790980826222016,0.6443746206305566
U1536,96412,48568,47844,2343,31,0.496245280670456,0.024301954113595817,0.5037547193295441
U1537,88335,66998,21337,5136,33,0.24154638591724684,0.05814229920190185,0.7584536140827531
U1538,86179,41195,44984,1240,140,0.5219833138003458,0.014388656169136333,0.4780166861996542
U1539,62093,37973,24120,60,140,0.38844958368898264,0.0009662924967387629,0.6115504163110174
U1540,99678,40826,58852,9130,39,0.5904211561227152,0.09159493569293124,0.4095788438772849
U1541,110738,86222,24516,18023,94,0.22138741895284364,0.1627535263414546,0.7786125810471564
U1542,69734,59469,10265,12312,89,0.14720222560013765,0.17655662947772965,0.8527977743998624
U1543,102615,90752,11863,13350,75,0.11560688008575744,0.13009793889782195,0.8843931199142425
U1544,103523,70697,32826,12418,120,0.3170889560773934,0.11995401987964027,0.6829110439226066
U1545,135103,74331,60772,1252,130,0.44981976714062605,0.009267003693478309,0.550180232859374
U1546,124476,88335,36141,8363,144,0.2903451267714258,0.06718564221215334,0.7096548732285742
U1547,132769,93587,39182,9650,39,0.29511407030255554,0.0726826292282084,0.7048859296974445
U1548,47019,35623,11396,19933,43,0.24237010570195028,0.42393500499797954,0.7576298942980497
U1549,141721,71227,70494,18706,56,0.4974139330092223,0.13199173023052335,0.5025860669907777
U1550,113613,78952,34661,16314,73,0.3050795243502064,0.14359272266377968,0.6949204756497936
U1551,121794,69703,52091,4090,122,0.42769758773010164,0.03358129300293939,0.5723024122698983
U1552,116672,97544,19128,6960,57,0.16394679100383983,0.05965441579813494,0.8360532089961602
U1553,103847,80951,22896,3004,23,0.22047820351093436,0.02892717170452685,0.7795217964890656
U1554,112750,58491,54259,16713,76,0.4812328159645233,0.14823059866962307,0.5187671840354767
U1555,109634,61344,48290,3640,39,0.44046554900851925,0.03320137913421019,0.5595344509914807
U1556,58251,26740,31511,1341,36,0.5409520866594565,0.023021064016068394,0.4590479133405435
U1557,133481,111819,21662,11855,138,0.16228526906451105,0.08881413834178647,0.837714730935489
U1558,142566,81331,61235,338,90,0.4295203624987725,0.0023708317551169285,0.5704796375012275
U1559,55945,30121,25824,5895,23,0.46159621056394673,0.10537134685852176,0.5384037894360533
U1560,120852,86552,34300,12254,33,0.28381822394333567,0.1013967497434879,0.7161817760566643
U1561,62217,23532,38685,19092,22,0.6217753990067023,0.3068614687304113,0.37822460099329763
U1562,38308,18492,19816,11344,99,0.517280985694894,0.29612613553304795,0.482719014305106
U1563,35949,18219,17730,1750,74,0.4931986981557206,0.048680074550057024,0.5068013018442794
U1564,81990,29812,52178,2421,139,0.6363946822783266,0.029527991218441272,0.36360531772167337
U1565,31150,21661,9489,7119,43,0.3046227929373997,0.22853932584269662,0.6953772070626003
U1566,119480,42310,77170,5319,101,0.6458821560093739,0.0445179109474389,0.35411784399062607
U1567,130235,54393,75842,15896,79,0.5823472952739279,0.12205628287326756,0.4176527047260721
U1568,104740,64467,40273,11918,68,0.3845044873018904,0.11378651899942716,0.6154955126981096
U1569,146352,75495,70857,13849,82,0.48415464086585763,0.09462802011588499,0.5158453591341423
U1570,96617,62214,34403,4873,129,0.3560760528685428,0.050436258629433746,0.6439239471314572
U1571,124841,90847,33994,4806,128,0.2722983635183954,0.038496968143478506,0.7277016364816046
U1572,46896,26151,20745,8592,95,0.4423618219037871,0.18321392016376664,0.5576381780962129
U1573,76175,40640,35535,12182,49,0.46649163111256975,0.1599212340006564,0.5335083688874303
U1574,37805,24986,12819,19541,77,0.3390821319931226,0.5168893003570956,0.6609178680068774
U1575,35237,22129,13108,16774,136,0.3719953458012884,0.47603371456139854,0.6280046541987115
U1576,145247,79164,66083,12045,119,0.4549698100477118,0.0829277024654554,0.5450301899522881
U1577,50056,32126,17930,4430,38,0.35819881732459646,0.08850087901550263,0.6418011826754035
U1578,75543,39307,36236,8820,113,0.47967382815085446,0.1167546960009531,0.5203261718491455
U1579,86556,56145,30411,4232,132,0.35134479412172465,0.04889320208882111,0.6486552058782753
U1580,144548,81870,62678,11122,82,0.4336137476824308,0.07694329911171376,0.5663862523175692
U1581,141488,122922,18566,15023,135,0.131219608730069,0.10617861585434807,0.868780391269931
U1582,33343,27119,6224,8007,132,0.1866658668985994,0.2401403592958042,0.8133341331014006
U1583,43500,25909,17591,17905,66,0.40439080459770116,0.41160919540229884,0.5956091954022988
U1584,83222,52671,30551,9018,76,0.3671024488716926,0.1083607699887049,0.6328975511283074
U1585,59375,26232,33143,1500,137,0.5581978947368421,0.02526315789473684,0.4418021052631579
U1586,39662,35523,4139,6737,64,0.10435681508748929,0.1698603197014775,0.8956431849125107
U1587,46964,24985,21979,3294,23,0.467996763478409,0.07013882974192999,0.532003236521591
U1588,143429,113264,30165,18803,66,0.21031311659427313,0.13109622182403838,0.7896868834057269
U1589,89638,71327,18311,19426,66,0.2042772038644325,0.2167161248577612,0.7957227961355675
U1590,103666,75153,28513,4497,97,0.2750467848667837,0.043379700190998016,0.7249532151332163
U1591,115067,71303,43764,17850,143,0.38033493529856516,0.15512701295766815,0.6196650647014348
U1592,148937,83000,65937,19945,94,0.44271739057453824,0.1339156824697691,0.5572826094254618
U1593,97215,34644,62571,614,122,0.643635241475081,0.006315897752404464,0.356364758524919
U1594,99042,68314,30728,9374,109,0.31025221623149773,0.09464671553482361,0.6897477837685022
U1595,43284,18791,24493,19607,88,0.5658672950743924,0.45298493669716294,0.4341327049256076
U1596,102789,63977,38812,2667,80,0.37758904162896806,0.025946356127601204,0.6224109583710319
U1597,114664,74196,40468,13409,69,0.35292681225144773,0.11694167306216424,0.6470731877485523
U1598,123468,57335,66133,16514,22,0.5356286649172255,0.13375125538601096,0.4643713350827745
U1599,91389,56806,34583,2983,126,0.3784153453916773,0.03264068979855344,0.6215846546083227
U1600,39435,16697,22738,12651,132,0.5765943958412577,0.3208063902624572,0.42340560415874223
U1601,84340,34884,49456,8230,113,0.5863884277922694,0.09758121887597819,0.4136115722077306
U1602,74078,34638,39440,6640,137,0.5324117821755447,0.08963524933178542,0.4675882178244553
U1603,108832,57687,51145,11779,100,0.46994450161717144,0.10823103498970892,0.5300554983828286
U1604,81293,47245,34048,15317,128,0.418830649625429,0.18841720689358246,0.581169350374571
U1605,125981,52292,73689,17304,70,0.5849215357871425,0.1373540454512982,0.4150784642128575
U1606,108781,48790,59991,7564,54,0.5514841746260836,0.06953420174479,0.4485158253739164
U1607,90403,67832,22571,15520,65,0.24967091800050883,0.17167571872614848,0.7503290819994912
U1608,59124,30904,28220,13737,88,0.4773019416818889,0.2323421960625127,0.5226980583181111
U1609,125435,106971,18464,9323,112,0.1471997448877905,0.07432534778969187,0.8528002551122095
U1610,73919,49231,24688,15229,83,0.3339872022078221,0.20602280875011839,0.6660127977921779
U1611,138761,105312,33449,11713,68,0.2410547632259785,0.08441132594893377,0.7589452367740215
U1612,65247,44378,20869,8502,93,0.31984612319340355,0.13030484160191272,0.6801538768065964
U1613,124758,74977,49781,19625,24,0.3990205036951538,0.15730454159252313,0.6009794963048462
U1614,121747,87853,33894,545,119,0.2783970036222658,0.004476496340772258,0.7216029963777342
U1615,92752,68898,23854,4346,89,0.2571804381576678,0.046856132482318444,0.7428195618423322
U1616,86573,58547,28026,9996,109,0.32372679703833757,0.1154632506670671,0.6762732029616624
U1617,89101,53542,35559,15775,23,0.3990864300063972,0.17704627333026565,0.6009135699936028
U1618,132756,101852,30904,13919,145,0.2327879719184067,0.10484648528126789,0.7672120280815933
U1619,56646,28103,28543,3810,58,0.5038837693747131,0.06725982417116831,0.49611623062528687
