User_ID,Income,Expense,Savings,Debt_Payment,Transaction_Count,Savings_Ratio,Debt_Burden,Spending_Ratio,Health_Score,Category
U1259,30854,22326,8528,4018,22,0.2763985220716924,0.1302262267453166,0.7236014779283075,45.44,Risky
U1260,120084,63310,56774,11302,105,0.4727857166650012,0.094117451117551,0.5272142833349989,60.27,Moderate
U1261,68623,32623,36000,1970,89,0.5246054529822363,0.0287075761770834,0.4753945470177637,65.86,Moderate
U1262,37392,15101,22291,8389,149,0.5961435601198117,0.2243528027385537,0.4038564398801882,65.0,Moderate
U1263,85680,31368,54312,17586,21,0.6338935574229692,0.2052521008403361,0.3661064425770308,68.21,Moderate
U1264,76717,27948,48769,15374,121,0.6357000404082537,0.200398868568896,0.3642999595917462,68.49,Moderate
U1265,149937,72287,77650,5788,54,0.5178841780214357,0.0386028798762146,0.4821158219785643,65.09,Moderate
U1266,117092,93789,23303,5408,117,0.19901445017593,0.046185905100263,0.80098554982407,42.55,Risky
U1267,80859,52622,28237,9446,49,0.3492128272672182,0.1168206383952312,0.6507871727327817,50.94,Risky
U1268,134095,88802,45293,922,135,0.337768000298296,0.0068757224355867,0.662231999701704,53.44,Risky
U1269,56309,19895,36414,419,27,0.6466817027473406,0.0074410840185405,0.3533182972526594,75.04,Moderate
U1270,117455,102497,14958,18588,63,0.1273509003448129,0.158256353497084,0.8726490996551871,34.17,Vulnerable
U1271,93734,77522,16212,10789,55,0.1729575180830861,0.1151023107943755,0.8270424819169139,38.65,Vulnerable
U1272,100467,45370,55097,1120,96,0.54840893029552,0.0111479391242895,0.4515910697044801,68.05,Moderate
U1273,82662,50724,31938,11260,50,0.386368585323365,0.1362173671094336,0.613631414676635,52.96,Risky
U1274,128506,112605,15901,17334,66,0.1237374130390798,0.1348886433318288,0.8762625869609201,34.61,Vulnerable
U1275,139751,77132,62619,2336,74,0.4480755057208893,0.0167154438966447,0.5519244942791107,60.86,Moderate
U1276,148906,126202,22704,5373,125,0.1524720293339422,0.0360831665614548,0.8475279706660578,39.59,Vulnerable
U1277,42688,36971,5717,2243,140,0.1339252248875562,0.0525440404797601,0.8660747751124438,37.8,Vulnerable
U1278,55342,24554,30788,19029,74,0.5563225037042391,0.3438437353185645,0.4436774962957609,58.63,Risky
U1279,67157,38775,28382,4612,31,0.4226216179996128,0.0686748961388984,0.5773783820003872,57.52,Risky
U1280,97863,40028,57835,13946,22,0.5909792260609219,0.142505339096492,0.4090207739390781,67.09,Moderate
U1281,136308,107473,28835,18249,49,0.2115429762009566,0.133880623294304,0.7884570237990434,40.79,Risky
U1282,82083,41178,40905,11104,42,0.4983370490844633,0.1352777067114993,0.5016629509155367,60.83,Moderate
U1283,136081,104327,31754,13429,111,0.233346315797209,0.0986838721055841,0.766653684202791,43.37,Risky
U1284,95733,74097,21636,6371,134,0.2260035724358371,0.0665496746158586,0.7739964275641629,43.82,Risky
U1285,119045,57382,61663,6359,123,0.5179805955731026,0.0534167751690537,0.4820194044268974,64.66,Moderate
U1286,64698,32994,31704,7863,137,0.4900306037280905,0.1215338959473244,0.5099693962719095,60.66,Moderate
U1287,140078,117514,22564,3228,24,0.1610816830622938,0.0230443038878339,0.8389183169377061,40.58,Risky
U1288,110623,56340,54283,14382,123,0.4907026567711958,0.1300091301085669,0.5092973432288042,60.45,Moderate
U1289,52671,43983,8688,18755,127,0.1649484536082474,0.3560782973552809,0.8350515463917526,30.86,Vulnerable
U1290,55184,24041,31143,2891,84,0.5643483618440127,0.0523883734415772,0.4356516381559872,67.93,Moderate
U1291,123384,96301,27083,3756,140,0.2195017182130584,0.0304415483368994,0.7804982817869416,44.45,Risky
U1292,72107,63691,8416,15770,49,0.1167154367814497,0.2187027611743658,0.8832845632185502,31.61,Vulnerable
U1293,116202,99064,17138,16478,103,0.1474845527615703,0.141804788213628,0.8525154472384296,36.07,Vulnerable
U1294,139893,72744,67149,2674,51,0.4800025733953807,0.0191146090226101,0.5199974266046192,63.03,Moderate
U1295,81663,57036,24627,6898,35,0.3015686418573895,0.0844690986125907,0.6984313581426105,48.58,Risky
U1296,45708,18365,27343,10147,57,0.5982103789271025,0.2219961494705522,0.4017896210728975,65.21,Moderate
U1297,121906,58259,63647,793,55,0.5220989943070891,0.0065050120584712,0.4779010056929109,66.35,Moderate
U1298,79811,50106,29705,2116,133,0.3721918031349062,0.0265126361027928,0.6278081968650938,55.26,Risky
U1299,32811,11919,20892,5779,85,0.6367376794367743,0.1761299564170552,0.3632623205632257,69.29,Moderate
U1300,86250,65783,20467,12298,124,0.2372985507246376,0.1425855072463768,0.7627014492753623,42.33,Risky
U1301,142547,84215,58332,14153,104,0.4092124001206619,0.0992865511024434,0.590787599879338,55.67,Risky
U1302,102082,81860,20222,11111,21,0.1980956485962265,0.1088438706138202,0.8019043514037735,40.6,Risky
U1303,64754,46527,18227,10789,94,0.2814806807301479,0.166615189795225,0.718519319269852,44.71,Risky
U1304,125742,74759,50983,11397,86,0.4054572060250354,0.0906379729923176,0.5945427939749646,55.66,Risky
U1305,136642,64390,72252,12999,74,0.5287686070168762,0.0951318042768694,0.4712313929831238,64.16,Moderate
U1306,41411,21683,19728,814,25,0.4763951607060925,0.0196566129772282,0.5236048392939074,62.76,Moderate
U1307,32911,17083,15828,16729,105,0.4809334265139315,0.5083102913919358,0.5190665734860684,48.42,Risky
U1308,97270,49413,47857,10541,79,0.4920016449059319,0.108368458928755,0.5079983550940681,61.19,Moderate
U1309,113763,63852,49911,2443,120,0.4387278816486907,0.0214744688519114,0.5612721183513093,60.07,Moderate
U1310,38680,15127,23553,10457,31,0.6089193381592555,0.2703464322647363,0.3910806618407446,64.51,Moderate
U1311,114896,99144,15752,10380,68,0.1370978972287982,0.0903425706726082,0.8629021027712018,36.89,Vulnerable
U1312,113879,65092,48787,7783,61,0.4284108571378393,0.0683444708857647,0.5715891428621607,57.94,Risky
U1313,101295,35612,65683,11473,101,0.648432795300854,0.1132632410286786,0.351567204699146,71.99,Moderate
U1314,118614,53659,64955,17368,54,0.5476166388453302,0.1464245367325948,0.4523833611546697,63.94,Moderate
U1315,130689,77662,53027,15328,86,0.4057495275042276,0.1172860761043393,0.5942504724957725,54.88,Risky
U1316,41111,20943,20168,827,99,0.4905742988494563,0.020116270584515,0.5094257011505436,63.74,Moderate
U1317,67504,39863,27641,19915,26,0.4094720312870348,0.2950195543967764,0.5905279687129652,49.81,Risky
U1318,31802,20333,11469,7147,33,0.3606376957424061,0.2247342934406641,0.6393623042575939,48.5,Risky
U1319,38155,21598,16557,4451,92,0.4339405058314768,0.116655746297995,0.5660594941685231,56.88,Risky
U1320,103656,51022,52634,15343,85,0.5077757196881995,0.1480184456278459,0.4922242803118005,61.1,Moderate
U1321,69384,55850,13534,13635,110,0.195059379684077,0.1965150466966447,0.804940620315923,37.76,Vulnerable
U1322,142561,95997,46564,5959,149,0.3266250938194878,0.041799650675851,0.6733749061805122,51.61,Risky
U1323,77254,45729,31525,126,39,0.4080694850752064,0.0016309835089445,0.5919305149247935,58.52,Risky
U1324,51918,19399,32519,19561,29,0.6263530952656111,0.3767672098308872,0.3736469047343888,62.54,Moderate
U1325,115981,96971,19010,8795,44,0.1639061570429639,0.0758313861753218,0.836093842957036,39.2,Vulnerable
U1326,90713,37339,53374,11641,44,0.5883831424382393,0.1283278030712246,0.4116168575617607,67.34,Moderate
U1327,60306,26692,33614,7196,73,0.5573906410639075,0.1193247769707823,0.4426093589360926,65.44,Moderate
U1328,46646,25553,21093,11559,52,0.4521931140933842,0.24780259829353,0.5478068859066157,54.22,Risky
U1329,76843,55173,21670,3368,114,0.2820035657119061,0.0438296266413336,0.7179964342880939,48.43,Risky
U1330,126601,56547,70054,3797,33,0.5533447603099502,0.0299918642032843,0.4466552396900498,67.83,Moderate
U1331,120735,57906,62829,15114,84,0.5203876257920238,0.12518325257796,0.4796123742079761,62.67,Moderate
U1332,137512,85842,51670,13718,129,0.3757490255395893,0.0997585665251032,0.6242509744604108,53.31,Risky
U1333,46371,24156,22215,1792,99,0.4790709710810636,0.0386448426818485,0.5209290289189364,62.38,Moderate
U1334,107371,82988,24383,11053,73,0.2270911139879483,0.1029421352134189,0.7729088860120517,42.81,Risky
U1335,141472,98281,43191,3476,144,0.3052971612757295,0.024570232978964,0.6947028387242705,50.63,Risky
U1336,32049,24603,7446,3417,44,0.2323317420200318,0.1066179912009735,0.7676682579799682,43.06,Risky
U1337,61616,28581,33035,1645,136,0.5361432095559595,0.0266976110101272,0.4638567904440405,66.73,Moderate
U1338,133727,95492,38235,14755,44,0.2859183261420655,0.1103367308023061,0.7140816738579344,46.7,Risky
U1339,142893,104250,38643,19414,98,0.270433121286557,0.1358638981615614,0.729566878713443,44.85,Risky
U1340,50932,43666,7266,19256,87,0.1426608026388125,0.3780727244168695,0.8573391973611875,28.64,Vulnerable
U1341,147796,83625,64171,3072,31,0.4341863108609164,0.0207854069122303,0.5658136891390836,59.77,Risky
U1342,59855,24116,35739,1854,51,0.5970929746888314,0.0309748559017625,0.4029070253111687,70.87,Moderate
U1343,91434,76758,14676,4662,147,0.1605092197650764,0.0509875976113918,0.8394907802349235,39.71,Vulnerable
U1344,102694,62859,39835,6514,115,0.3878999746820651,0.063431164430249,0.6121000253179348,55.25,Risky
U1345,73016,48291,24725,2708,111,0.3386244110879807,0.0370877615865015,0.6613755889120193,52.59,Risky
U1346,37400,27177,10223,11694,50,0.2733422459893048,0.3126737967914438,0.7266577540106952,39.75,Vulnerable
U1347,147858,74190,73668,9524,97,0.4982347928417806,0.0644131531604647,0.5017652071582194,62.94,Moderate
U1348,72642,60629,12013,19891,39,0.1653726494314583,0.2738223066545525,0.8346273505685416,33.36,Vulnerable
U1349,45151,38654,6497,6456,79,0.1438949303448428,0.1429868662931053,0.8561050696551571,35.78,Vulnerable
U1350,81407,43767,37640,4212,112,0.4623681010232535,0.0517400223567997,0.5376318989767465,60.81,Moderate
U1351,96690,39117,57573,13224,62,0.5954390319578033,0.1367669872789326,0.4045609680421967,67.58,Moderate
U1352,34499,20933,13566,7970,149,0.3932287892402678,0.2310211890199716,0.6067712107597322,50.6,Risky
U1353,36295,20521,15774,16920,79,0.4346053175368508,0.4661799145887863,0.5653946824631492,46.44,Risky
U1354,89040,68659,20381,1625,50,0.2288971248876909,0.0182502246181491,0.7711028751123091,45.48,Risky
U1355,42183,33772,8411,10314,24,0.1993931204513666,0.2445060806486025,0.8006068795486333,36.62,Vulnerable
U1356,59299,26492,32807,7973,29,0.5532471036611073,0.1344542066476669,0.4467528963388927,64.69,Moderate
U1357,42874,35621,7253,8577,108,0.1691701264169426,0.2000513131501609,0.8308298735830574,35.84,Vulnerable
U1358,146336,57010,89326,8070,149,0.6104171222392303,0.0551470588235294,0.3895828777607697,71.07,Moderate
U1359,62711,27519,35192,8666,145,0.5611774648785699,0.1381894723413755,0.43882253512143,65.14,Moderate
U1360,35539,28647,6892,3600,30,0.1939277976307718,0.1012971664931483,0.8060722023692282,40.54,Risky
U1361,137941,91427,46514,6783,75,0.3372021371455912,0.0491731972364996,0.6627978628544088,52.13,Risky
U1362,83351,54854,28497,13226,102,0.3418915189979724,0.1586783601876402,0.6581084810020276,49.17,Risky
U1363,91267,34167,57100,9146,118,0.6256368676520538,0.1002114674526389,0.3743631323479461,70.79,Moderate
U1364,78354,68580,9774,4971,92,0.1247415575465196,0.0634428363580672,0.8752584424534804,36.83,Vulnerable
U1365,32557,27321,5236,13490,134,0.1608256288970114,0.4143502165432933,0.8391743711029886,28.83,Vulnerable
U1366,68360,56367,11993,17589,26,0.1754388531304856,0.2572995904037449,0.8245611468695143,34.56,Vulnerable
U1367,112018,80636,31382,12951,99,0.2801514042386045,0.1156153475334321,0.7198485957613955,46.14,Risky
U1368,32200,17631,14569,12312,116,0.4524534161490683,0.3823602484472049,0.5475465838509317,50.2,Risky
U1369,142476,112234,30242,1990,23,0.2122603105084365,0.0139672646621185,0.7877396894915635,44.44,Risky
U1370,98497,79332,19165,5299,23,0.1945744540442856,0.0537985928505436,0.8054255459557144,42.01,Risky
U1371,76975,53527,23448,12997,122,0.3046183825917505,0.1688470282559272,0.6953816174082494,46.26,Risky
U1372,51357,29966,21391,19956,59,0.4165157622135249,0.3885740989543781,0.5834842377864751,47.5,Risky
U1373,149121,75670,73451,13472,36,0.4925597333708867,0.090342741800283,0.5074402666291132,61.77,Moderate
U1374,107505,43944,63561,4380,120,0.59123761685503,0.0407422910562299,0.40876238314497,70.16,Moderate
U1375,32869,23684,9185,4757,122,0.2794426359183425,0.1447260336487267,0.7205573640816575,45.22,Risky
U1376,91135,64899,26236,19097,143,0.2878806166675811,0.2095462775004114,0.712119383332419,43.87,Risky
U1377,80108,43409,36699,10395,71,0.4581190392969491,0.1297623208668298,0.5418809607030509,58.18,Risky
U1378,142296,79599,62697,16241,71,0.4406097149603643,0.1141353235509079,0.5593902850396357,57.42,Risky
U1379,124179,101734,22445,5588,143,0.1807471472632248,0.0449995570909735,0.8192528527367752,41.3,Risky
U1380,120272,96135,24137,17350,82,0.2006867766396168,0.1442563522681921,0.7993132233603831,39.72,Vulnerable
U1381,68467,33784,34683,4944,135,0.5065652065958783,0.0722099697664568,0.4934347934041217,63.29,Moderate
U1382,53328,24496,28832,13395,81,0.5406540654065407,0.2511813681368137,0.4593459345934593,60.31,Moderate
U1383,149181,130569,18612,19816,26,0.1247611961308745,0.1328319289990012,0.8752388038691254,34.75,Vulnerable
U1384,121412,58705,62707,17072,111,0.5164810727110994,0.1406121305966461,0.4835189272889006,61.94,Moderate
U1385,116831,80780,36051,4243,33,0.3085739230170075,0.0363174157543802,0.6914260769829925,50.51,Risky
U1386,33987,17737,16250,9916,105,0.4781239885838703,0.2917586135875482,0.5218760114161297,54.72,Risky
U1387,88871,32420,56451,9984,149,0.6352015843188442,0.1123426089500512,0.3647984156811558,71.09,Moderate
U1388,52399,45772,6627,1759,81,0.1264718792343365,0.0335693429263917,0.8735281207656634,37.85,Vulnerable
U1389,76214,44182,32032,9181,98,0.4202902353898234,0.1204634319153961,0.5797097646101766,55.81,Risky
U1390,129522,67337,62185,2482,77,0.4801114868516545,0.0191627677151371,0.5198885131483455,63.03,Moderate
U1391,116416,95320,21096,951,139,0.1812122045079714,0.0081689802089059,0.8187877954920286,42.44,Risky
U1392,100271,50300,49971,2079,84,0.4983594459016066,0.020733811371184,0.5016405540983934,64.26,Moderate
U1393,74064,44893,29171,2717,32,0.3938620652408727,0.0366844890905163,0.6061379347591273,56.47,Risky
U1394,100091,60630,39461,9692,101,0.3942512313794447,0.0968318829864823,0.6057487686205553,54.69,Risky
U1395,137450,115021,22429,7311,71,0.1631793379410694,0.0531902510003637,0.8368206620589306,39.83,Vulnerable
U1396,70818,26305,44513,18449,136,0.6285548871755768,0.2605128639611398,0.3714451128244231,66.18,Moderate
U1397,75525,48594,26931,768,45,0.3565839126117179,0.0101688182720953,0.643416087388282,54.66,Risky
U1398,49830,25375,24455,5490,53,0.4907686132851696,0.1101745936183022,0.5092313867148304,61.05,Moderate
U1399,47429,22693,24736,15534,71,0.5215374559868435,0.3275211368571971,0.4784625440131565,56.68,Risky
U1400,36893,18267,18626,6645,131,0.5048654216246985,0.1801154690591711,0.4951345783753015,59.94,Risky
U1401,146381,105353,41028,5232,101,0.2802822770714778,0.0357423436101679,0.7197177229285221,48.55,Risky
U1402,109909,47551,62358,11485,61,0.5673602707694547,0.1044955372171523,0.4326397292305453,66.58,Moderate
U1403,77333,65408,11925,5797,40,0.1542032508760813,0.0749615300065948,0.8457967491239187,38.55,Vulnerable
U1404,33436,25026,8410,19719,61,0.2515253020696255,0.5897535590381625,0.7484746979303745,29.91,Vulnerable
U1405,104290,38758,65532,12342,132,0.6283632179499473,0.1183430817911592,0.3716367820500527,70.44,Moderate
U1406,106213,64538,41675,8038,124,0.3923719318727462,0.0756781184977356,0.6076280681272537,55.2,Risky
U1407,35895,25974,9921,16002,36,0.2763894692854158,0.4458002507312996,0.7236105307145843,35.97,Vulnerable
U1408,49738,44062,5676,13087,139,0.1141179782057983,0.2631187422091761,0.8858820217942016,30.09,Vulnerable
U1409,60746,36494,24252,4873,148,0.3992361636980213,0.0802192736970335,0.6007638363019787,55.54,Risky
U1410,79377,43668,35709,1481,149,0.4498658301523111,0.0186577975988006,0.5501341698476889,60.93,Moderate
U1411,78404,56761,21643,10093,79,0.276044589561757,0.1287306770062752,0.723955410438243,45.46,Risky
U1412,84045,50223,33822,19835,67,0.4024272711047653,0.236004521387352,0.5975727288952347,51.09,Risky
U1413,127888,97149,30739,14422,48,0.2403587514074815,0.1127705492305767,0.7596412485925185,43.44,Risky
U1414,69790,54580,15210,16438,116,0.2179395328843673,0.2355351769594497,0.7820604671156326,38.19,Vulnerable
U1415,137455,82882,54573,7643,29,0.397024480739151,0.055603652104325,0.602975519260849,56.12,Risky
U1416,35600,30860,4740,19846,77,0.1331460674157303,0.5574719101123595,0.8668539325842697,22.6,Vulnerable
U1417,124660,71378,53282,15708,40,0.4274185785336114,0.1260067383282528,0.5725814214663886,56.14,Risky
U1418,123179,100617,22562,11271,47,0.1831643380771073,0.0915009863694298,0.8168356619228927,40.08,Risky
U1419,70764,45127,25637,17216,53,0.3622887343847153,0.2432875473404556,0.6377112656152846,48.06,Risky
U1420,104543,54725,49818,12600,27,0.4765311881235472,0.1205245688377031,0.5234688118764528,59.74,Risky
U1421,75714,51850,23864,10998,98,0.315186095041868,0.1452571519137808,0.6848139049581319,47.71,Risky
U1422,86835,60891,25944,14295,106,0.2987735360165832,0.1646225600276386,0.7012264639834168,45.98,Risky
U1423,132946,93908,39038,10682,107,0.2936380184435786,0.0803484121372587,0.7063619815564214,48.14,Risky
U1424,139616,72419,67197,16380,88,0.481298705019482,0.1173217969287187,0.518701294980518,60.17,Moderate
U1425,135983,110085,25898,8519,106,0.1904502768728444,0.062647536824456,0.8095497231271556,41.45,Risky
U1426,103744,91931,11813,19694,120,0.1138668260333127,0.1898326650215916,0.8861331739666872,32.28,Vulnerable
U1427,86491,49875,36616,3300,27,0.4233504064006659,0.0381542588246175,0.576649593599334,58.49,Risky
U1428,48589,33929,14660,6722,96,0.3017143797978966,0.138344069645393,0.6982856202021034,46.97,Risky
U1429,73484,34266,39218,7218,106,0.5336944096674106,0.0982254640465951,0.4663055903325894,64.41,Moderate
U1430,112989,100494,12495,3054,62,0.1105859862464487,0.027029179831665,0.8894140137535512,36.93,Vulnerable
U1431,66212,56176,10036,13575,148,0.1515737328580922,0.2050232586238144,0.8484262671419078,34.46,Vulnerable
U1432,73525,40295,33230,7970,128,0.4519551173070384,0.1083985039102346,0.5480448826929616,58.38,Risky
U1433,77202,34500,42702,2143,36,0.5531203854822414,0.0277583482293204,0.4468796145177586,67.89,Moderate
U1434,62635,48594,14041,9503,40,0.2241717889358984,0.1517202841861579,0.7758282110641015,41.14,Risky
U1435,93208,36835,56373,15149,77,0.6048086001201614,0.1625289674706033,0.3951913998798386,67.46,Moderate
U1436,63828,32632,31196,18922,129,0.4887510183618475,0.2964529673497524,0.5112489816381526,55.32,Risky
U1437,48711,18721,29990,12175,47,0.6156720247993266,0.2499435445792531,0.3843279752006733,65.6,Moderate
U1438,33420,13797,19623,8356,70,0.5871633752244165,0.2500299222022741,0.4128366247755834,63.6,Moderate
U1439,126752,106360,20392,15070,24,0.1608810906336783,0.1188935874779096,0.8391189093663216,37.69,Vulnerable
U1440,30301,14446,15855,822,24,0.5232500577538695,0.0271278175637767,0.4767499422461305,65.81,Moderate
U1441,75236,34348,40888,17327,113,0.5434632356850444,0.2303019830932,0.4565367643149556,61.13,Moderate
U1442,145294,90631,54663,14289,115,0.376223381557394,0.0983454237614767,0.623776618442606,53.39,Risky
U1443,147858,83631,64227,6150,27,0.4343829890841212,0.0415939617741346,0.5656170109158788,59.16,Risky
U1444,96235,50740,45495,4425,83,0.4727489998441315,0.0459811918740582,0.5272510001558685,61.71,Moderate
U1445,84240,53955,30285,16032,57,0.359508547008547,0.1903133903133903,0.6404914529914529,49.46,Risky
U1446,95726,74850,20876,2198,130,0.2180807722039989,0.0229613689070889,0.7819192277960011,44.58,Risky
U1447,40492,16330,24162,3452,131,0.5967104613256939,0.0852514076854687,0.403289538674306,69.21,Moderate
U1448,145668,102796,42872,9106,100,0.2943130955323063,0.0625120136200126,0.7056869044676937,48.73,Risky
U1449,131279,81968,49311,13859,123,0.3756198630397855,0.1055690552182755,0.6243801369602145,53.13,Risky
U1450,36102,25463,10639,17692,92,0.294692814802504,0.4900559525788045,0.705307185197496,35.93,Vulnerable
U1451,80336,59245,21091,8705,68,0.2625348536148177,0.108357398924517,0.7374651463851822,45.13,Risky
U1452,148015,53206,94809,10112,55,0.6405364321183664,0.0683174002634868,0.3594635678816336,72.79,Moderate
U1453,115314,60002,55312,19978,145,0.4796642211700227,0.1732486948679258,0.5203357788299773,58.38,Risky
U1454,56641,35017,21624,4841,87,0.3817729206758355,0.0854681237972493,0.6182270793241644,54.16,Risky
U1455,64584,49457,15127,15358,97,0.2342220983525331,0.2377988356249225,0.7657779016474668,39.26,Vulnerable
U1456,62745,42267,20478,1409,124,0.3263686349509921,0.0224559725874571,0.6736313650490079,52.17,Risky
U1457,53093,22796,30297,4566,141,0.5706401973894863,0.0860000376697493,0.4293598026105136,67.36,Moderate
U1458,96105,53247,42858,11382,138,0.4459497424691743,0.1184329639456844,0.5540502575308257,57.66,Risky
U1459,133746,90602,43144,17939,133,0.3225816099173059,0.1341273757719857,0.6774183900826941,48.56,Risky
U1460,130199,57519,72680,14596,29,0.5582224133825913,0.11210531570903,0.4417775866174087,65.71,Moderate
U1461,81885,39363,42522,804,110,0.5192892471148562,0.0098186481040483,0.4807107528851438,66.06,Moderate
U1462,66631,35187,31444,13221,21,0.4719124731731476,0.1984211553180951,0.5280875268268523,57.08,Risky
U1463,141217,52170,89047,1279,137,0.6305685576099195,0.0090569832243993,0.3694314423900805,73.87,Moderate
U1464,102991,91289,11702,13192,32,0.1136215785845365,0.1280888621335844,0.8863784214154635,34.11,Vulnerable
U1465,34014,15770,18244,7083,114,0.5363673781384136,0.2082377844417004,0.4636326218615864,61.3,Moderate
U1466,41093,26338,14755,11093,51,0.3590635874723188,0.2699486530552649,0.6409364125276811,47.04,Risky
U1467,48070,22642,25428,17771,51,0.5289785729144997,0.3696900353650926,0.4710214270855003,55.94,Risky
U1468,65777,53137,12640,12880,143,0.1921644343767578,0.1958131261687216,0.8078355656232422,37.58,Vulnerable
U1469,86958,45928,41030,15517,30,0.4718369787713609,0.1784424664780698,0.5281630212286391,57.68,Risky
U1470,112074,67263,44811,19063,29,0.3998340382247444,0.1700929742848475,0.6001659617752556,52.89,Risky
U1471,40729,34702,6027,2106,34,0.1479780991431167,0.0517076284711139,0.8520219008568833,38.81,Vulnerable
U1472,129713,75830,53883,16086,36,0.4154016945101879,0.1240122424120944,0.5845983054898122,55.36,Risky
U1473,75017,44163,30854,4831,78,0.4112934401535651,0.0643987362864417,0.5887065598464348,56.86,Risky
U1474,96320,63048,33272,19152,97,0.3454318936877076,0.1988372093023255,0.6545681063122923,48.22,Risky
U1475,57751,28436,29315,3186,143,0.5076102578310332,0.0551678758809371,0.4923897421689667,63.88,Moderate
U1476,136400,103090,33310,2573,133,0.244208211143695,0.0188636363636363,0.7557917888563049,46.53,Risky
U1477,135864,117113,18751,12808,41,0.138013013013013,0.0942707413295648,0.861986986986987,36.83,Vulnerable
U1478,108069,89542,18527,2599,51,0.1714367672505528,0.0240494498884971,0.8285632327494471,41.28,Risky
U1479,135647,99431,36216,4033,132,0.2669871062389879,0.0297315827110072,0.7330128937610121,47.8,Risky
U1480,135510,108668,26842,8428,139,0.1980813224116301,0.0621946719799276,0.8019186775883699,42.0,Risky
U1481,84748,49754,34994,1304,141,0.4129182989569075,0.0153867937886439,0.5870817010430924,58.44,Risky
U1482,35801,18685,17116,17685,51,0.4780872042680372,0.4939806150666183,0.5219127957319628,48.65,Risky
U1483,49190,31055,18135,18925,138,0.3686724944094328,0.3847326692417158,0.6313275055905672,44.27,Risky
U1484,79689,61378,18311,18435,58,0.2297807727540814,0.2313368218951172,0.7702192272459185,39.14,Vulnerable
U1485,134290,102669,31621,8633,31,0.2354680169781815,0.0642862461836324,0.7645319830218185,44.55,Risky
U1486,80993,49310,31683,11372,37,0.3911819539960243,0.1404071956835776,0.6088180460039756,53.17,Risky
U1487,59592,41793,17799,8996,145,0.2986810310108739,0.1509598603839441,0.701318968989126,46.38,Risky
U1488,40647,32817,7830,16458,65,0.1926341427411617,0.4049007306812311,0.8073658572588382,31.34,Vulnerable
U1489,38716,17976,20740,5475,123,0.53569583634673,0.1414144023142886,0.46430416365327,63.26,Moderate
U1490,118891,64914,53977,7184,105,0.4540040877778806,0.0604250952553179,0.5459959122221194,59.97,Risky
U1491,117545,86420,31125,12875,108,0.2647922072397805,0.1095325194606321,0.7352077927602195,45.25,Risky
U1492,147638,79279,68359,1622,41,0.4630176512821902,0.010986331432287,0.5369823487178098,62.08,Moderate
U1493,119912,89801,30111,15988,111,0.2511091467075855,0.1333311094802855,0.7488908532924144,43.58,Risky
U1494,140627,77370,63257,8041,48,0.4498211580990848,0.0571796312230226,0.5501788419009151,59.77,Risky
U1495,100316,48877,51439,16725,32,0.5127696479125962,0.1667231548307348,0.4872303520874038,60.89,Moderate
U1496,32368,22636,9732,18458,21,0.3006673257538309,0.5702545724172021,0.6993326742461691,33.94,Vulnerable
U1497,107575,81896,25679,7992,48,0.2387078782244945,0.0742923541715082,0.7612921217755054,44.48,Risky
U1498,36655,25732,10923,15646,46,0.297994816532533,0.4268449051971081,0.7020051834674669,38.05,Vulnerable
U1499,136477,49970,86507,17029,69,0.6338577196157594,0.1247756032151937,0.3661422803842405,70.63,Moderate
U1500,100031,62243,37788,4263,114,0.377762893503014,0.0426167887954734,0.6222371064969859,55.16,Risky
U1501,106429,58979,47450,14060,107,0.4458371308571912,0.1321068505764406,0.5541628691428088,57.25,Risky
U1502,121083,73510,47573,15156,63,0.3928957822320226,0.1251703377022373,0.6071042177679773,53.75,Risky
U1503,117922,93700,24222,8646,41,0.2054069639253065,0.0733196519733383,0.7945930360746934,42.18,Risky
U1504,85766,63888,21878,11664,116,0.2550894293776088,0.1359979479047641,0.7449105706223912,43.78,Risky
U1505,43403,20434,22969,2969,22,0.5292030504803815,0.068405409764302,0.4707969495196185,64.99,Moderate
U1506,62097,43340,18757,3028,137,0.3020596808219398,0.0487624200847061,0.6979403191780601,49.68,Risky
U1507,108657,62997,45660,19065,38,0.4202214307407714,0.1754603937160054,0.5797785692592285,54.15,Risky
U1508,40966,14968,25998,3629,42,0.634623834399258,0.0885856563979885,0.3653761656007421,71.77,Moderate
U1509,129157,57112,72045,3067,49,0.5578094876777875,0.0237462932709802,0.4421905123222125,68.33,Moderate
U1510,148834,78514,70320,5941,58,0.4724726876923283,0.0399169544593305,0.5275273123076716,61.88,Moderate
U1511,123848,104561,19287,17770,127,0.1557312189135068,0.1434823331826109,0.8442687810864932,36.6,Vulnerable
U1512,82921,45638,37283,19250,130,0.4496207233390817,0.2321486716272114,0.5503792766609182,54.51,Risky
U1513,79726,70416,9310,11555,44,0.1167749542181973,0.1449338986027143,0.8832250457818027,33.83,Vulnerable
U1514,80300,66563,13737,13081,147,0.1710709838107098,0.1629016189290162,0.8289290161892902,37.09,Vulnerable
U1515,52677,31837,20840,6819,130,0.3956185811644551,0.1294492852668147,0.604381418835545,53.81,Risky
U1516,85609,37622,47987,11046,125,0.5605368594423483,0.1290284899952107,0.4394631405576516,65.37,Moderate
U1517,126825,105002,21823,17717,91,0.1720717524147447,0.1396964320914646,0.8279282475852553,37.85,Vulnerable
U1518,86661,73700,12961,2711,148,0.1495597789086209,0.0312828146455729,0.8504402210913791,39.53,Vulnerable
